MEASURE USED:
value= max/count;
max=10000;
count= lru index;

hit rate = 5.893181422423444


max value is 40166.0
item	value	weight	take
1324	7.0	34	false
1325	7.0	34	false
1326	7.0	48	false
1327	7.0	44	false
1328	7.0	36	false
1329	7.0	19	false
1330	7.0	45	false
1331	7.0	29	false
1332	7.0	29	false
1333	7.0	46	false
1334	7.0	14	false
1335	7.0	39	false
1336	7.0	20	false
1337	7.0	19	false
1338	7.0	50	false
1339	7.0	19	false
1340	7.0	3	false
1341	7.0	25	false
1342	7.0	39	false
1343	7.0	9	false
1344	7.0	16	false
1345	7.0	2	false
1346	7.0	48	false
1347	7.0	13	false
1348	7.0	26	false
1349	7.0	50	false
1350	7.0	13	false
1351	7.0	20	false
1352	7.0	41	false
1353	7.0	41	false
1354	7.0	26	false
1355	7.0	31	false
1356	7.0	49	false
1357	7.0	1	false
1358	7.0	37	false
1359	7.0	37	false
1360	7.0	29	false
1361	7.0	43	false
1362	7.0	22	false
1363	7.0	31	false
1364	7.0	50	false
1365	7.0	26	false
1366	7.0	2	false
1367	7.0	21	false
1368	7.0	23	false
1369	7.0	41	false
1370	7.0	50	false
1371	7.0	24	false
1372	7.0	11	false
1373	7.0	41	false
1374	7.0	31	false
1375	7.0	26	false
1376	7.0	35	false
1377	7.0	14	false
1378	7.0	19	false
1379	7.0	44	false
1380	7.0	22	false
1381	7.0	44	false
1382	7.0	12	false
1383	7.0	36	false
1384	7.0	18	false
1385	7.0	1	false
1386	7.0	4	false
1387	7.0	27	false
1388	7.0	30	false
1389	7.0	41	false
1390	7.0	39	false
1391	7.0	18	false
1392	7.0	36	false
1393	7.0	49	false
1394	7.0	21	false
1395	7.0	12	false
1396	7.0	34	false
1397	7.0	41	false
1398	7.0	28	false
1399	7.0	9	false
1400	7.0	41	false
1401	7.0	46	false
1402	7.0	21	false
1403	7.0	49	false
1404	7.0	25	false
1405	7.0	5	false
1406	7.0	47	false
1407	7.0	5	false
1408	7.0	23	false
1409	7.0	21	false
1410	7.0	27	false
1411	7.0	17	false
1412	7.0	42	false
1413	7.0	3	false
1414	7.0	33	false
1415	7.0	13	false
1416	7.0	43	false
1417	7.0	34	false
1418	7.0	34	false
1419	7.0	33	false
1420	7.0	38	false
1421	7.0	17	false
1422	7.0	36	false
1423	7.0	46	false
1424	7.0	37	false
1425	7.0	3	false
1426	7.0	36	false
1427	7.0	15	false
1428	7.0	29	false
1429	6.0	30	false
1430	6.0	10	false
1431	6.0	26	false
1432	6.0	40	false
1433	6.0	39	false
1434	6.0	13	false
1435	6.0	34	false
1436	6.0	35	false
1437	6.0	49	false
1438	6.0	49	false
1439	6.0	34	false
1440	6.0	2	false
1441	6.0	19	false
1442	6.0	35	false
1443	6.0	42	false
1444	6.0	47	false
1445	6.0	23	false
1446	6.0	28	false
1447	6.0	34	false
1448	6.0	10	false
1449	6.0	41	false
1450	6.0	35	false
1451	6.0	49	false
1452	6.0	41	false
1453	6.0	34	false
1454	6.0	36	false
1455	6.0	12	false
1456	6.0	30	false
1457	6.0	18	false
1458	6.0	15	false
1459	6.0	13	false
1460	6.0	15	false
1461	6.0	17	false
1462	6.0	26	false
1463	6.0	25	false
1464	6.0	40	false
1465	6.0	16	false
1466	6.0	24	false
1467	6.0	47	false
1468	6.0	37	false
1469	6.0	18	false
1470	6.0	15	false
1471	6.0	28	false
1472	6.0	20	false
1473	6.0	22	false
1474	6.0	50	false
1475	6.0	14	false
1476	6.0	16	false
1477	6.0	6	false
1478	6.0	39	false
1479	6.0	44	false
1480	6.0	44	false
1481	6.0	5	false
1482	6.0	36	false
1483	6.0	11	false
1484	6.0	47	false
1485	6.0	30	false
1486	6.0	29	false
1487	6.0	1	false
1488	6.0	7	false
1489	6.0	22	false
1490	6.0	17	false
1491	6.0	26	false
1492	6.0	28	false
1493	6.0	37	false
1494	6.0	24	false
1495	6.0	29	false
1496	6.0	33	false
1497	6.0	14	false
1498	6.0	3	false
1499	6.0	16	false
1500	6.0	41	false
1501	6.0	14	false
1502	6.0	37	false
1503	6.0	31	false
1504	6.0	30	false
1505	6.0	12	false
1506	6.0	34	false
1507	6.0	5	false
1508	6.0	33	false
1509	6.0	26	false
1510	6.0	14	false
1511	6.0	34	false
1512	6.0	12	false
1513	6.0	18	false
1514	6.0	4	false
1515	6.0	48	false
1516	6.0	13	false
1517	6.0	39	false
1518	6.0	40	false
1519	6.0	34	false
1520	6.0	10	false
1521	6.0	9	false
1522	6.0	13	false
1523	6.0	23	false
1524	6.0	4	false
1525	6.0	4	false
1526	6.0	6	false
1527	6.0	40	false
1528	6.0	27	false
1529	6.0	44	false
1530	6.0	48	false
1531	6.0	26	false
1532	6.0	31	false
1533	6.0	17	false
1534	6.0	3	false
1535	6.0	2	false
1536	6.0	31	false
1537	6.0	48	false
1538	6.0	38	false
1539	6.0	19	false
1540	6.0	24	false
1541	6.0	50	false
1542	6.0	7	false
1543	6.0	11	false
1544	6.0	19	false
1545	6.0	9	false
1546	6.0	10	false
1547	6.0	34	false
1548	6.0	22	false
1549	6.0	15	false
1550	6.0	22	false
1551	6.0	47	false
1552	6.0	42	false
1553	6.0	1	false
1554	6.0	24	false
1555	6.0	20	false
1556	6.0	14	false
1557	6.0	28	false
1558	6.0	20	false
1559	6.0	49	false
1560	6.0	19	false
1561	6.0	10	false
1562	6.0	42	false
1563	6.0	15	false
1564	6.0	10	false
1565	6.0	21	false
1566	6.0	43	false
1567	6.0	30	false
1568	6.0	11	false
1569	6.0	9	false
1570	6.0	8	false
1571	6.0	6	false
1572	6.0	8	false
1573	6.0	9	false
1574	6.0	38	false
1575	6.0	20	false
1576	6.0	48	false
1577	6.0	17	false
1578	6.0	21	false
1579	6.0	15	false
1580	6.0	36	false
1581	6.0	10	false
1582	6.0	33	false
1583	6.0	37	false
1584	6.0	24	false
1585	6.0	10	false
1586	6.0	49	false
1587	6.0	20	false
1588	6.0	12	false
1589	6.0	34	false
1590	6.0	1	false
1591	6.0	18	false
1592	6.0	41	false
1593	6.0	5	false
1594	6.0	11	false
1595	6.0	17	false
1596	6.0	20	false
1597	6.0	21	false
1598	6.0	5	false
1599	6.0	27	false
1600	6.0	7	false
1601	6.0	22	false
1602	6.0	43	false
1603	6.0	24	false
1604	6.0	24	false
1605	6.0	15	false
1606	6.0	28	false
1607	6.0	24	false
1608	6.0	33	false
1609	6.0	25	false
1610	6.0	36	false
1611	6.0	41	false
1612	6.0	49	false
1613	6.0	31	false
1614	6.0	13	false
1615	6.0	1	false
1616	6.0	44	false
1617	6.0	28	false
1618	6.0	47	false
1619	6.0	5	false
1620	6.0	8	false
1621	6.0	10	false
1622	6.0	42	false
1623	6.0	11	false
1624	6.0	48	false
1625	6.0	12	false
1626	6.0	6	false
1627	6.0	8	false
1628	6.0	37	false
1629	6.0	47	false
1630	6.0	25	false
1631	6.0	14	false
1632	6.0	30	false
1633	6.0	7	false
1634	6.0	9	false
1635	6.0	18	false
1636	6.0	6	false
1637	6.0	22	false
1638	6.0	20	false
1639	6.0	15	false
1640	6.0	50	false
1641	6.0	23	false
1642	6.0	10	false
1643	6.0	24	false
1644	6.0	25	false
1645	6.0	12	false
1646	6.0	31	false
1647	6.0	33	false
1648	6.0	10	false
1649	6.0	37	false
1650	6.0	7	false
1651	6.0	8	false
1652	6.0	27	false
1653	6.0	30	false
1654	6.0	29	false
1655	6.0	44	false
1656	6.0	5	false
1657	6.0	26	false
1658	6.0	49	false
1659	6.0	3	false
1660	6.0	15	false
1661	6.0	7	false
1662	6.0	33	false
1663	6.0	48	false
1664	6.0	28	false
1665	6.0	33	false
1666	6.0	45	false
1667	5.0	4	false
1668	5.0	20	false
1669	5.0	20	false
1670	5.0	28	false
1671	5.0	38	false
1672	5.0	1	false
1673	5.0	50	false
1674	5.0	50	false
1675	5.0	39	false
1676	5.0	5	false
1677	5.0	39	false
1678	5.0	48	false
1679	5.0	31	false
1680	5.0	3	false
1681	5.0	13	false
1682	5.0	47	false
1683	5.0	10	false
1684	5.0	28	false
1685	5.0	42	false
1686	5.0	5	false
1687	5.0	42	false
1688	5.0	44	false
1689	5.0	33	false
1690	5.0	17	false
1691	5.0	10	false
1692	5.0	43	false
1693	5.0	34	false
1694	5.0	39	false
1695	5.0	46	false
1696	5.0	31	false
1697	5.0	47	false
1698	5.0	2	false
1699	5.0	6	false
1700	5.0	28	false
1701	5.0	23	false
1702	5.0	25	false
1703	5.0	48	false
1704	5.0	39	false
1705	5.0	3	false
1706	5.0	20	false
1707	5.0	16	false
1708	5.0	24	false
1709	5.0	3	false
1710	5.0	44	false
1711	5.0	46	false
1712	5.0	8	false
1713	5.0	48	false
1714	5.0	17	false
1715	5.0	33	false
1716	5.0	11	false
1717	5.0	24	false
1718	5.0	43	false
1719	5.0	4	false
1720	5.0	14	false
1721	5.0	34	false
1722	5.0	41	false
1723	5.0	18	false
1724	5.0	46	false
1725	5.0	18	false
1726	5.0	49	false
1727	5.0	33	false
1728	5.0	50	false
1729	5.0	26	false
1730	5.0	49	false
1731	5.0	4	false
1732	5.0	45	false
1733	5.0	18	false
1734	5.0	3	false
1735	5.0	31	false
1736	5.0	43	false
1737	5.0	20	false
1738	5.0	5	false
1739	5.0	14	false
1740	5.0	2	false
1741	5.0	2	false
1742	5.0	48	false
1743	5.0	46	false
1744	5.0	22	false
1745	5.0	16	false
1746	5.0	12	false
1747	5.0	35	false
1748	5.0	42	false
1749	5.0	31	false
1750	5.0	5	false
1751	5.0	27	false
1752	5.0	29	false
1753	5.0	20	false
1754	5.0	34	false
1755	5.0	6	false
1756	5.0	12	false
1757	5.0	19	false
1758	5.0	37	false
1759	5.0	15	false
1760	5.0	26	false
1761	5.0	38	false
1762	5.0	27	false
1763	5.0	38	false
1764	5.0	36	false
1765	5.0	19	false
1766	5.0	36	false
1767	5.0	15	false
1768	5.0	22	false
1769	5.0	4	false
1770	5.0	45	false
1771	5.0	40	false
1772	5.0	5	false
1773	5.0	35	false
1774	5.0	9	false
1775	5.0	34	false
1776	5.0	25	false
1777	5.0	7	false
1778	5.0	30	false
1779	5.0	47	false
1780	5.0	9	false
1781	5.0	28	false
1782	5.0	48	false
1783	5.0	4	false
1784	5.0	27	false
1785	5.0	19	false
1786	5.0	27	false
1787	5.0	38	false
1788	5.0	4	false
1789	5.0	14	false
1790	5.0	32	false
1791	5.0	5	false
1792	5.0	45	false
1793	5.0	21	false
1794	5.0	9	false
1795	5.0	18	false
1796	5.0	41	false
1797	5.0	49	false
1798	5.0	1	false
1799	5.0	17	false
1800	5.0	12	false
1801	5.0	40	false
1802	5.0	13	false
1803	5.0	1	false
1804	5.0	22	false
1805	5.0	32	false
1806	5.0	39	false
1807	5.0	7	false
1808	5.0	31	false
1809	5.0	49	false
1810	5.0	28	false
1811	5.0	50	false
1812	5.0	41	false
1813	5.0	31	false
1814	5.0	36	false
1815	5.0	12	false
1816	5.0	40	false
1817	5.0	26	false
1818	5.0	15	false
1819	5.0	24	false
1820	5.0	44	false
1821	5.0	41	false
1822	5.0	26	false
1823	5.0	25	false
1824	5.0	22	false
1825	5.0	41	false
1826	5.0	22	false
1827	5.0	45	false
1828	5.0	44	false
1829	5.0	46	false
1830	5.0	10	false
1831	5.0	13	false
1832	5.0	23	false
1833	5.0	20	false
1834	5.0	25	false
1835	5.0	49	false
1836	5.0	15	false
1837	5.0	15	false
1838	5.0	25	false
1839	5.0	37	false
1840	5.0	17	false
1841	5.0	12	false
1842	5.0	24	false
1843	5.0	6	false
1844	5.0	29	false
1845	5.0	50	false
1846	5.0	27	false
1847	5.0	28	false
1848	5.0	38	false
1849	5.0	48	false
1850	5.0	21	false
1851	5.0	13	false
1852	5.0	46	false
1853	5.0	16	false
1854	5.0	28	false
1855	5.0	9	false
1856	5.0	21	false
1857	5.0	16	false
1858	5.0	9	false
1859	5.0	43	false
1860	5.0	32	false
1861	5.0	22	false
1862	5.0	44	false
1863	5.0	36	false
1864	5.0	23	false
1865	5.0	13	false
1866	5.0	40	false
1867	5.0	17	false
1868	5.0	30	false
1869	5.0	21	false
1870	5.0	47	false
1871	5.0	45	false
1872	5.0	42	false
1873	5.0	32	false
1874	5.0	25	false
1875	5.0	18	false
1876	5.0	29	false
1877	5.0	3	false
1878	5.0	27	false
1879	5.0	38	false
1880	5.0	25	false
1881	5.0	41	false
1882	5.0	46	false
1883	5.0	1	false
1884	5.0	7	false
1885	5.0	36	false
1886	5.0	35	false
1887	5.0	11	false
1888	5.0	17	false
1889	5.0	32	false
1890	5.0	9	false
1891	5.0	22	false
1892	5.0	37	false
1893	5.0	31	false
1894	5.0	47	false
1895	5.0	31	false
1896	5.0	44	false
1897	5.0	46	false
1898	5.0	38	false
1899	5.0	29	false
1900	5.0	38	false
1901	5.0	40	false
1902	5.0	8	false
1903	5.0	26	false
1904	5.0	36	false
1905	5.0	36	false
1906	5.0	21	false
1907	5.0	7	false
1908	5.0	34	false
1909	5.0	8	false
1910	5.0	30	false
1911	5.0	35	false
1912	5.0	28	false
1913	5.0	26	false
1914	5.0	35	false
1915	5.0	40	false
1916	5.0	4	false
1917	5.0	39	false
1918	5.0	7	false
1919	5.0	23	false
1920	5.0	29	false
1921	5.0	29	false
1922	5.0	47	false
1923	5.0	46	false
1924	5.0	19	false
1925	5.0	49	false
1926	5.0	35	false
1927	5.0	48	false
1928	5.0	14	false
1929	5.0	7	false
1930	5.0	3	false
1931	5.0	14	false
1932	5.0	34	false
1933	5.0	18	false
1934	5.0	50	false
1935	5.0	45	false
1936	5.0	26	false
1937	5.0	22	false
1938	5.0	49	false
1939	5.0	15	false
1940	5.0	50	false
1941	5.0	48	false
1942	5.0	46	false
1943	5.0	34	false
1944	5.0	46	false
1945	5.0	24	false
1946	5.0	15	false
1947	5.0	38	false
1948	5.0	9	false
1949	5.0	19	false
1950	5.0	15	false
1951	5.0	8	false
1952	5.0	1	false
1953	5.0	50	false
1954	5.0	48	false
1955	5.0	5	false
1956	5.0	33	false
1957	5.0	9	false
1958	5.0	2	false
1959	5.0	2	false
1960	5.0	46	false
1961	5.0	31	false
1962	5.0	14	false
1963	5.0	7	false
1964	5.0	18	false
1965	5.0	19	false
1966	5.0	2	false
1967	5.0	13	false
1968	5.0	40	false
1969	5.0	38	false
1970	5.0	18	false
1971	5.0	9	false
1972	5.0	41	false
1973	5.0	37	false
1974	5.0	37	false
1975	5.0	44	false
1976	5.0	13	false
1977	5.0	18	false
1978	5.0	23	false
1979	5.0	17	false
1980	5.0	26	false
1981	5.0	46	false
1982	5.0	24	false
1983	5.0	28	false
1984	5.0	14	false
1985	5.0	47	false
1986	5.0	4	false
1987	5.0	40	false
1988	5.0	34	false
1989	5.0	46	false
1990	5.0	44	false
1991	5.0	8	false
1992	5.0	44	false
1993	5.0	7	false
1994	5.0	1	false
1995	5.0	30	false
1996	5.0	26	false
1997	5.0	17	false
1998	5.0	14	false
1999	5.0	39	false
2000	5.0	46	false
2001	4.0	41	false
2002	4.0	1	false
2003	4.0	33	false
2004	4.0	14	false
2005	4.0	43	false
2006	4.0	43	false
2007	4.0	10	false
2008	4.0	40	false
2009	4.0	24	false
2010	4.0	23	false
2011	4.0	24	false
2012	4.0	36	false
2013	4.0	23	false
2014	4.0	28	false
2015	4.0	44	false
2016	4.0	24	false
2017	4.0	34	false
2018	4.0	44	false
2019	4.0	39	false
2020	4.0	30	false
2021	4.0	2	false
2022	4.0	31	false
2023	4.0	31	false
2024	4.0	31	false
2025	4.0	8	false
2026	4.0	12	false
2027	4.0	12	false
2028	4.0	1	false
2029	4.0	41	false
2030	4.0	2	false
2031	4.0	22	false
2032	4.0	50	false
2033	4.0	22	false
2034	4.0	15	false
2035	4.0	50	false
2036	4.0	29	false
2037	4.0	45	false
2038	4.0	8	false
2039	4.0	2	false
2040	4.0	32	false
2041	4.0	34	false
2042	4.0	40	false
2043	4.0	35	false
2044	4.0	1	false
2045	4.0	18	false
2046	4.0	47	false
2047	4.0	19	false
2048	4.0	45	false
2049	4.0	24	false
2050	4.0	2	false
2051	4.0	18	false
2052	4.0	5	false
2053	4.0	37	false
2054	4.0	49	false
2055	4.0	22	false
2056	4.0	28	false
2057	4.0	2	false
2058	4.0	40	false
2059	4.0	14	false
2060	4.0	16	false
2061	4.0	28	false
2062	4.0	6	false
2063	4.0	8	false
2064	4.0	24	false
2065	4.0	32	false
2066	4.0	29	false
2067	4.0	28	false
2068	4.0	9	false
2069	4.0	41	false
2070	4.0	38	false
2071	4.0	31	false
2072	4.0	44	false
2073	4.0	42	false
2074	4.0	30	false
2075	4.0	23	false
2076	4.0	49	false
2077	4.0	31	false
2078	4.0	11	false
2079	4.0	15	false
2080	4.0	18	false
2081	4.0	12	false
2082	4.0	17	false
2083	4.0	43	false
2084	4.0	42	false
2085	4.0	7	false
2086	4.0	39	false
2087	4.0	14	false
2088	4.0	21	false
2089	4.0	18	false
2090	4.0	10	false
2091	4.0	16	false
2092	4.0	29	false
2093	4.0	16	false
2094	4.0	4	false
2095	4.0	38	false
2096	4.0	46	false
2097	4.0	19	false
2098	4.0	30	false
2099	4.0	33	false
2100	4.0	22	false
2101	4.0	8	false
2102	4.0	25	false
2103	4.0	48	false
2104	4.0	9	false
2105	4.0	29	false
2106	4.0	2	false
2107	4.0	7	false
2108	4.0	17	false
2109	4.0	25	false
2110	4.0	12	false
2111	4.0	35	false
2112	4.0	48	false
2113	4.0	5	false
2114	4.0	41	false
2115	4.0	12	false
2116	4.0	36	false
2117	4.0	34	false
2118	4.0	1	false
2119	4.0	2	false
2120	4.0	19	false
2121	4.0	21	false
2122	4.0	30	false
2123	4.0	14	false
2124	4.0	44	false
2125	4.0	25	false
2126	4.0	6	false
2127	4.0	13	false
2128	4.0	28	false
2129	4.0	12	false
2130	4.0	33	false
2131	4.0	38	false
2132	4.0	32	false
2133	4.0	42	false
2134	4.0	47	false
2135	4.0	40	false
2136	4.0	42	false
2137	4.0	7	false
2138	4.0	38	false
2139	4.0	28	false
2140	4.0	34	false
2141	4.0	2	false
2142	4.0	46	false
2143	4.0	31	false
2144	4.0	47	false
2145	4.0	42	false
2146	4.0	1	false
2147	4.0	48	false
2148	4.0	29	false
2149	4.0	11	false
2150	4.0	44	false
2151	4.0	36	false
2152	4.0	49	false
2153	4.0	17	false
2154	4.0	2	false
2155	4.0	50	false
2156	4.0	6	false
2157	4.0	25	false
2158	4.0	48	false
2159	4.0	1	false
2160	4.0	50	false
2161	4.0	26	false
2162	4.0	9	false
2163	4.0	23	false
2164	4.0	28	false
2165	4.0	15	false
2166	4.0	27	false
2167	4.0	50	false
2168	4.0	22	false
2169	4.0	20	false
2170	4.0	15	false
2171	4.0	47	false
2172	4.0	30	false
2173	4.0	29	false
2174	4.0	11	false
2175	4.0	46	false
2176	4.0	2	false
2177	4.0	7	false
2178	4.0	32	false
2179	4.0	49	false
2180	4.0	1	false
2181	4.0	27	false
2182	4.0	26	false
2183	4.0	45	false
2184	4.0	3	false
2185	4.0	33	false
2186	4.0	41	false
2187	4.0	20	false
2188	4.0	45	false
2189	4.0	48	false
2190	4.0	6	false
2191	4.0	13	false
2192	4.0	26	false
2193	4.0	1	false
2194	4.0	43	false
2195	4.0	14	false
2196	4.0	36	false
2197	4.0	11	false
2198	4.0	31	false
2199	4.0	44	false
2200	4.0	9	false
2201	4.0	25	false
2202	4.0	22	false
2203	4.0	20	false
2204	4.0	35	false
2205	4.0	28	false
2206	4.0	3	false
2207	4.0	2	false
2208	4.0	10	false
2209	4.0	38	false
2210	4.0	33	false
2211	4.0	39	false
2212	4.0	39	false
2213	4.0	50	false
2214	4.0	1	false
2215	4.0	26	false
2216	4.0	11	false
2217	4.0	19	false
2218	4.0	15	false
2219	4.0	37	false
2220	4.0	19	false
2221	4.0	37	false
2222	4.0	32	false
2223	4.0	17	false
2224	4.0	41	false
2225	4.0	16	false
2226	4.0	50	false
2227	4.0	17	false
2228	4.0	37	false
2229	4.0	24	false
2230	4.0	12	false
2231	4.0	45	false
2232	4.0	39	false
2233	4.0	7	false
2234	4.0	24	false
2235	4.0	8	false
2236	4.0	43	false
2237	4.0	17	false
2238	4.0	26	false
2239	4.0	19	false
2240	4.0	45	false
2241	4.0	20	false
2242	4.0	16	false
2243	4.0	34	false
2244	4.0	47	false
2245	4.0	17	false
2246	4.0	24	false
2247	4.0	17	false
2248	4.0	18	false
2249	4.0	20	false
2250	4.0	26	false
2251	4.0	19	false
2252	4.0	35	false
2253	4.0	36	false
2254	4.0	33	false
2255	4.0	20	false
2256	4.0	47	false
2257	4.0	50	false
2258	4.0	4	false
2259	4.0	10	false
2260	4.0	36	false
2261	4.0	27	false
2262	4.0	4	false
2263	4.0	26	false
2264	4.0	32	false
2265	4.0	35	false
2266	4.0	30	false
2267	4.0	45	false
2268	4.0	31	false
2269	4.0	32	false
2270	4.0	33	false
2271	4.0	48	false
2272	4.0	47	false
2273	4.0	38	false
2274	4.0	23	false
2275	4.0	10	false
2276	4.0	33	false
2277	4.0	39	false
2278	4.0	35	false
2279	4.0	27	false
2280	4.0	36	false
2281	4.0	39	false
2282	4.0	31	false
2283	4.0	28	false
2284	4.0	31	false
2285	4.0	25	false
2286	4.0	43	false
2287	4.0	42	false
2288	4.0	15	false
2289	4.0	50	false
2290	4.0	48	false
2291	4.0	5	false
2292	4.0	31	false
2293	4.0	29	false
2294	4.0	8	false
2295	4.0	14	false
2296	4.0	4	false
2297	4.0	6	false
2298	4.0	7	false
2299	4.0	49	false
2300	4.0	36	false
2301	4.0	39	false
2302	4.0	39	false
2303	4.0	15	false
2304	4.0	5	false
2305	4.0	1	false
2306	4.0	25	false
2307	4.0	34	false
2308	4.0	8	false
2309	4.0	47	false
2310	4.0	5	false
2311	4.0	6	false
2312	4.0	18	false
2313	4.0	47	false
2314	4.0	48	false
2315	4.0	28	false
2316	4.0	43	false
2317	4.0	37	false
2318	4.0	29	false
2319	4.0	3	false
2320	4.0	8	false
2321	4.0	50	false
2322	4.0	10	false
2323	4.0	37	false
2324	4.0	32	false
2325	4.0	24	false
2326	4.0	12	false
2327	4.0	50	false
2328	4.0	33	false
2329	4.0	24	false
2330	4.0	40	false
2331	4.0	47	false
2332	4.0	36	false
2333	4.0	9	false
2334	4.0	26	false
2335	4.0	34	false
2336	4.0	28	false
2337	4.0	40	false
2338	4.0	15	false
2339	4.0	41	false
2340	4.0	43	false
2341	4.0	21	false
2342	4.0	1	false
2343	4.0	20	false
2344	4.0	23	false
2345	4.0	1	false
2346	4.0	34	false
2347	4.0	6	false
2348	4.0	21	false
2349	4.0	14	false
2350	4.0	43	false
2351	4.0	10	false
2352	4.0	26	false
2353	4.0	8	false
2354	4.0	45	false
2355	4.0	14	false
2356	4.0	25	false
2357	4.0	48	false
2358	4.0	42	false
2359	4.0	25	false
2360	4.0	18	false
2361	4.0	9	false
2362	4.0	46	false
2363	4.0	39	false
2364	4.0	31	false
2365	4.0	25	false
2366	4.0	49	false
2367	4.0	40	false
2368	4.0	31	false
2369	4.0	9	false
2370	4.0	9	false
2371	4.0	35	false
2372	4.0	40	false
2373	4.0	11	false
2374	4.0	43	false
2375	4.0	26	false
2376	4.0	23	false
2377	4.0	5	false
2378	4.0	27	false
2379	4.0	16	false
2380	4.0	33	false
2381	4.0	21	false
2382	4.0	4	false
2383	4.0	5	false
2384	4.0	45	false
2385	4.0	31	false
2386	4.0	31	false
2387	4.0	39	false
2388	4.0	41	false
2389	4.0	15	false
2390	4.0	6	false
2391	4.0	44	false
2392	4.0	10	false
2393	4.0	6	false
2394	4.0	34	false
2395	4.0	24	false
2396	4.0	2	false
2397	4.0	31	false
2398	4.0	44	false
2399	4.0	38	false
2400	4.0	38	false
2401	4.0	15	false
2402	4.0	39	false
2403	4.0	22	false
2404	4.0	17	false
2405	4.0	17	false
2406	4.0	37	false
2407	4.0	25	false
2408	4.0	17	false
2409	4.0	16	false
2410	4.0	46	false
2411	4.0	8	false
2412	4.0	11	false
2413	4.0	22	false
2414	4.0	24	false
2415	4.0	45	false
2416	4.0	28	false
2417	4.0	28	false
2418	4.0	47	false
2419	4.0	1	false
2420	4.0	33	false
2421	4.0	17	false
2422	4.0	38	false
2423	4.0	45	false
2424	4.0	23	false
2425	4.0	30	false
2426	4.0	11	false
2427	4.0	7	false
2428	4.0	46	false
2429	4.0	26	false
2430	4.0	47	false
2431	4.0	12	false
2432	4.0	33	false
2433	4.0	24	false
2434	4.0	34	false
2435	4.0	44	false
2436	4.0	8	false
2437	4.0	44	false
2438	4.0	49	false
2439	4.0	49	false
2440	4.0	5	false
2441	4.0	14	false
2442	4.0	49	false
2443	4.0	10	false
2444	4.0	8	false
2445	4.0	21	false
2446	4.0	32	false
2447	4.0	24	false
2448	4.0	26	false
2449	4.0	42	false
2450	4.0	14	false
2451	4.0	3	false
2452	4.0	39	false
2453	4.0	13	false
2454	4.0	44	false
2455	4.0	35	false
2456	4.0	33	false
2457	4.0	26	false
2458	4.0	38	false
2459	4.0	38	false
2460	4.0	49	false
2461	4.0	29	false
2462	4.0	50	false
2463	4.0	12	false
2464	4.0	35	false
2465	4.0	9	false
2466	4.0	3	false
2467	4.0	10	false
2468	4.0	16	false
2469	4.0	42	false
2470	4.0	47	false
2471	4.0	2	false
2472	4.0	34	false
2473	4.0	4	false
2474	4.0	5	false
2475	4.0	38	false
2476	4.0	24	false
2477	4.0	26	false
2478	4.0	17	false
2479	4.0	8	false
2480	4.0	27	false
2481	4.0	14	false
2482	4.0	47	false
2483	4.0	21	false
2484	4.0	45	false
2485	4.0	3	false
2486	4.0	20	false
2487	4.0	17	false
2488	4.0	29	false
2489	4.0	47	false
2490	4.0	41	false
2491	4.0	15	false
2492	4.0	35	false
2493	4.0	23	false
2494	4.0	16	false
2495	4.0	42	false
2496	4.0	7	false
2497	4.0	3	false
2498	4.0	37	false
2499	4.0	36	false
2500	4.0	40	false
2501	3.0	27	false
2502	3.0	49	false
2503	3.0	36	false
2504	3.0	7	false
2505	3.0	37	false
2506	3.0	31	false
2507	3.0	50	false
2508	3.0	49	false
2509	3.0	17	false
2510	3.0	31	false
2511	3.0	12	false
2512	3.0	2	false
2513	3.0	30	false
2514	3.0	33	false
2515	3.0	24	false
2516	3.0	16	false
2517	3.0	22	false
2518	3.0	4	false
2519	3.0	5	false
2520	3.0	24	false
2521	3.0	49	false
2522	3.0	11	false
2523	3.0	33	false
2524	3.0	48	false
2525	3.0	22	false
2526	3.0	3	false
2527	3.0	37	false
2528	3.0	13	false
2529	3.0	26	false
2530	3.0	4	false
2531	3.0	19	false
2532	3.0	18	false
2533	3.0	42	false
2534	3.0	29	false
2535	3.0	12	false
2536	3.0	12	false
2537	3.0	3	false
2538	3.0	32	false
2539	3.0	26	false
2540	3.0	32	false
2541	3.0	43	false
2542	3.0	22	false
2543	3.0	44	false
2544	3.0	4	false
2545	3.0	49	false
2546	3.0	19	false
2547	3.0	40	false
2548	3.0	16	false
2549	3.0	10	false
2550	3.0	26	false
2551	3.0	30	false
2552	3.0	21	false
2553	3.0	27	false
2554	3.0	6	false
2555	3.0	30	false
2556	3.0	19	false
2557	3.0	30	false
2558	3.0	30	false
2559	3.0	24	false
2560	3.0	43	false
2561	3.0	28	false
2562	3.0	47	false
2563	3.0	23	false
2564	3.0	4	false
2565	3.0	41	false
2566	3.0	29	false
2567	3.0	43	false
2568	3.0	9	false
2569	3.0	9	false
2570	3.0	9	false
2571	3.0	9	false
2572	3.0	9	false
2573	3.0	9	false
2574	3.0	48	false
2575	3.0	35	false
2576	3.0	43	false
2577	3.0	50	false
2578	3.0	24	false
2579	3.0	45	false
2580	3.0	11	false
2581	3.0	39	false
2582	3.0	2	false
2583	3.0	9	false
2584	3.0	18	false
2585	3.0	42	false
2586	3.0	9	false
2587	3.0	36	false
2588	3.0	7	false
2589	3.0	11	false
2590	3.0	37	false
